ACCOUNT,ASSET,LOAN_ID,INITIALBALANCE,INTERESTRATE,LOANDATE,TERM,SCORE,STATE
3128665722,COP,7286,272531,0.28,6/08/23,8,756,ERR-CANCL
3285795453,COP,14902,207390,0.28,6/08/23,8,488,ACT-PAID
3713437576,COP,14767,16813,0.28,6/08/23,21,336,ACT-2B-PAID
3039179746,COP,14342,196028,0.28,6/08/23,14,767,ACT-PAID
3933493753,COP,13046,206674,0.28,6/08/23,21,346,ERR-CANCL
3163581661,COP,13084,42559,0.28,6/08/23,21,733,ACT-CASHPICKUP
3193985476,COP,14681,245203,0.28,7/08/23,14,406,ERR-CANCL
3428881194,COP,13470,160554,0.28,7/08/23,8,886,ACT-PAID
3990776367,COP,14995,243456,0.28,7/08/23,21,467,ACT-PAID
3450457757,COP,13766,1503,0.28,7/08/23,14,486,ERR-CANCL
3824867637,COP,13454,75572,0.28,7/08/23,14,368,ACT-PAID
3068149249,COP,14326,44216,0.28,7/08/23,21,516,ERR-CANCL
3110055200,COP,14789,252548,0.28,8/08/23,21,714,ERR-CANCL
3047588240,COP,14782,15266,0.28,8/08/23,14,514,ACT-CASHPICKUP
3569599140,COP,13364,4019,0.28,8/08/23,8,504,ACT-2B-PAID
3921494291,COP,13206,90180,0.28,8/08/23,21,651,ACT-2B-PAID
3219123048,COP,8639,389012,0.28,9/08/23,16,657,ACT-2B-PAID
3096497228,COP,13794,252461,0.28,9/08/23,14,721,ACT-CASHPICKUP
3114570148,COP,2708,278183,0.28,9/08/23,16,536,ERR-CANCL
3823452808,COP,13350,167946,0.28,9/08/23,21,493,ERR-CANCL
3016620716,COP,8170,389012,0.28,9/08/23,16,690,ERR-CANCL
3137207674,COP,8719,389012,0.28,9/08/23,16,811,ERR-CANCL
3678715467,COP,13452,139473,0.28,10/08/23,14,791,ACT-CASHPICKUP
3185984300,COP,3732,278183,0.28,10/08/23,16,619,ACT-PAID
3386788527,COP,13792,101291,0.28,10/08/23,21,629,ACT-CASHPICKUP
3275055859,COP,14282,200263,0.28,10/08/23,21,638,ERR-CANCL
3097525663,COP,14229,250364,0.28,10/08/23,14,744,ACT-CASHPICKUP
3633800811,COP,14153,123451,0.28,10/08/23,21,671,ACT-CASHPICKUP
3133508280,COP,13730,121403,0.28,10/08/23,21,547,ACT-2B-PAID
3212080844,COP,8267,389012,0.28,10/08/23,16,586,ACT-PAID
3523649728,COP,13245,150334,0.28,10/08/23,8,454,ERR-CANCL
3916084909,COP,13164,17500,0.28,10/08/23,21,349,ERR-CANCL
3655771421,COP,13607,33622,0.28,10/08/23,14,350,ERR-CANCL
3923558038,COP,14105,238341,0.28,10/08/23,14,464,ACT-PAID
3046054702,COP,6019,389012,0.28,10/08/23,16,536,ACT-2B-PAID
3611663580,COP,14413,47825,0.28,10/08/23,14,785,ACT-2B-PAID
3762879385,COP,14919,4482,0.28,10/08/23,14,664,ERR-CANCL
3876554033,COP,13021,9026,0.28,10/08/23,21,324,ERR-CANCL
3336807313,COP,14231,122884,0.28,10/08/23,8,865,ACT-CASHPICKUP
3357776295,COP,14493,215195,0.28,10/08/23,21,787,ACT-2B-PAID
3278914636,COP,14491,62083,0.28,11/08/23,21,762,ACT-CASHPICKUP
3462815080,COP,13997,79440,0.28,11/08/23,21,362,ERR-CANCL
3008592090,COP,2455,389012,0.28,11/08/23,16,621,ACT-PAID
3238083141,COP,4529,272531,0.28,11/08/23,8,582,ACT-2B-PAID
3296545388,COP,13181,213225,0.28,11/08/23,8,718,ERR-CANCL
3977038413,COP,14738,256836,0.28,11/08/23,21,732,ACT-CASHPICKUP
3145487788,COP,2427,272531,0.28,11/08/23,8,555,ACT-2B-PAID
3009282957,COP,14204,86831,0.28,11/08/23,8,455,ACT-CASHPICKUP
3707129219,COP,13218,185318,0.28,11/08/23,14,788,ERR-CANCL
3362992289,COP,14217,38353,0.28,11/08/23,21,310,ERR-CANCL
3659491341,COP,13272,212539,0.28,12/08/23,14,688,ERR-CANCL
3898655022,COP,13018,64755,0.28,12/08/23,14,594,ERR-CANCL
3304983749,COP,14234,107890,0.28,12/08/23,14,681,ERR-CANCL
3069893818,COP,14753,146397,0.28,12/08/23,14,818,ERR-CANCL
3917786753,COP,13879,84676,0.28,12/08/23,14,741,ACT-CASHPICKUP
3144503603,COP,6398,389012,0.28,12/08/23,16,621,ACT-2B-PAID
3138041476,COP,13690,162039,0.28,13/08/23,21,679,ACT-CASHPICKUP
3556952122,COP,14218,249235,0.28,13/08/23,8,425,ERR-CANCL
3120296582,COP,13780,33608,0.28,13/08/23,21,800,ERR-CANCL
3976132267,COP,14908,454,0.28,13/08/23,21,583,ERR-CANCL
3003141513,COP,6739,389012,0.28,13/08/23,16,619,ERR-CANCL
3935718948,COP,14189,84679,0.28,13/08/23,14,495,ACT-CASHPICKUP
3386481294,COP,13648,194124,0.28,13/08/23,21,337,ACT-CASHPICKUP
3007685455,COP,2307,333598,0.28,13/08/23,16,561,ACT-2B-PAID
3828853076,COP,14364,142484,0.28,14/08/23,21,800,ERR-CANCL
3973437827,COP,14828,197855,0.28,14/08/23,8,515,ERR-CANCL
3141863681,COP,14677,22661,0.28,14/08/23,21,407,ERR-CANCL
3060922633,COP,14604,214762,0.28,14/08/23,21,408,ACT-CASHPICKUP
3156944504,COP,8020,389012,0.28,14/08/23,16,515,ACT-2B-PAID
3348659247,COP,13763,240632,0.28,14/08/23,14,767,ERR-CANCL
3327650924,COP,14090,10478,0.28,14/08/23,21,719,ACT-PAID
3646591656,COP,14801,40134,0.28,14/08/23,14,303,ERR-CANCL
3701172450,COP,13546,39334,0.28,14/08/23,14,460,ERR-CANCL
3448569209,COP,14475,48077,0.28,14/08/23,14,318,ERR-CANCL
3056826209,COP,13960,139598,0.28,14/08/23,14,816,ACT-CASHPICKUP
3998052024,COP,13523,112099,0.28,14/08/23,21,784,ERR-CANCL
3820239677,COP,13816,95375,0.28,14/08/23,21,851,ERR-CANCL
3118024002,COP,6259,272531,0.28,14/08/23,8,690,ACT-2B-PAID
3789309055,COP,13016,76308,0.28,15/08/23,14,662,ACT-CASHPICKUP
3784818373,COP,13374,41854,0.28,15/08/23,21,409,ACT-2B-PAID
3687372309,COP,14799,45460,0.28,15/08/23,14,795,ACT-CASHPICKUP
3606149225,COP,13118,252339,0.28,15/08/23,21,644,ACT-PAID
3289695545,COP,13355,197425,0.28,15/08/23,21,832,ERR-CANCL
3819549558,COP,13679,45143,0.28,15/08/23,21,677,ACT-CASHPICKUP
3316751479,COP,14761,164390,0.28,15/08/23,14,785,ERR-CANCL
3355584264,COP,13179,120427,0.28,15/08/23,21,693,ACT-CASHPICKUP
3676657788,COP,14205,14072,0.28,16/08/23,14,772,ACT-2B-PAID
3205042532,COP,13497,236665,0.28,16/08/23,21,450,ACT-CASHPICKUP
3604965811,COP,14371,29335,0.28,16/08/23,21,807,ACT-2B-PAID
3318937237,COP,14283,190906,0.28,16/08/23,21,821,ACT-CASHPICKUP
3674336162,COP,13628,174963,0.28,16/08/23,8,554,ACT-2B-PAID
3376912274,COP,13902,88234,0.28,16/08/23,21,765,ACT-2B-PAID
3904114632,COP,14160,79015,0.28,16/08/23,21,631,ERR-CANCL
3142549866,COP,13993,224316,0.28,16/08/23,21,570,ERR-CANCL
3833872260,COP,13336,46057,0.28,17/08/23,21,608,ACT-CASHPICKUP
3846517862,COP,13040,142306,0.28,17/08/23,21,800,ERR-CANCL
3850405741,COP,14633,38800,0.28,17/08/23,14,894,ERR-CANCL
3083198387,COP,13906,141078,0.28,17/08/23,8,861,ERR-CANCL
3044285589,COP,8481,389012,0.28,18/08/23,16,517,ACT-2B-PAID
3881472767,COP,13528,64560,0.28,18/08/23,21,628,ERR-CANCL
3549007780,COP,14397,101348,0.28,18/08/23,21,899,ERR-CANCL
3242497612,COP,14839,72358,0.28,18/08/23,21,755,ACT-CASHPICKUP
3911681098,COP,14619,107813,0.28,18/08/23,21,853,ERR-CANCL
3564181403,COP,13501,72342,0.28,18/08/23,21,735,ACT-CASHPICKUP
3358840091,COP,14879,137295,0.28,19/08/23,21,583,ERR-CANCL
3433929560,COP,14033,238757,0.28,19/08/23,8,393,ACT-2B-PAID
3107951392,COP,8832,272531,0.28,20/08/23,8,611,ACT-2B-PAID
3016701048,COP,97,291630,0.28,20/08/23,8,440,ERR-CANCL
3987196626,COP,13967,214434,0.28,20/08/23,21,797,ACT-PAID
3381021171,COP,14290,219304,0.28,20/08/23,21,711,ACT-CASHPICKUP
3882641871,COP,14109,179132,0.28,20/08/23,14,656,ERR-CANCL
3194585434,COP,14447,190046,0.28,20/08/23,14,395,ACT-2B-PAID
3911928550,COP,14917,43824,0.28,20/08/23,14,452,ACT-CASHPICKUP
3938856786,COP,14340,244488,0.28,20/08/23,21,498,ERR-CANCL
3094971647,COP,14596,78906,0.28,20/08/23,8,507,ACT-CASHPICKUP
3837588270,COP,13816,243531,0.28,20/08/23,14,823,ACT-2B-PAID
3178686905,COP,2820,389012,0.28,20/08/23,16,515,ACT-2B-PAID
3808354133,COP,14849,214747,0.28,20/08/23,21,739,ERR-CANCL
3830606227,COP,13659,40029,0.28,21/08/23,21,809,ACT-CASHPICKUP
3528637753,COP,13755,92278,0.28,21/08/23,21,488,ERR-CANCL
3798423533,COP,14337,125784,0.28,21/08/23,14,810,ERR-CANCL
3113071604,COP,6476,272531,0.28,21/08/23,8,603,ACT-2B-PAID
3232260686,COP,8101,278183,0.28,22/08/23,16,576,ACT-2B-PAID
3203642388,COP,14488,240669,0.28,22/08/23,14,383,ACT-2B-PAID
3198909809,COP,14615,141986,0.28,22/08/23,21,694,ERR-CANCL
3017023252,COP,12522,389012,0.28,22/08/23,16,555,ACT-2B-PAID
3209556427,COP,14378,23292,0.28,22/08/23,14,891,ERR-CANCL
3276302507,COP,14014,68092,0.28,22/08/23,21,880,ERR-CANCL
3620659569,COP,13135,54409,0.28,22/08/23,14,655,ERR-CANCL
3108340907,COP,7815,389012,0.28,22/08/23,16,603,ERR-CANCL
3504761764,COP,6999,278183,0.28,22/08/23,16,677,ACT-2B-PAID
3813552040,COP,14379,148943,0.28,22/08/23,21,334,ERR-CANCL
3472414537,COP,14938,65600,0.28,23/08/23,21,307,ERR-CANCL
3418002970,COP,14579,252264,0.28,23/08/23,14,670,ACT-CASHPICKUP
3753445287,COP,13263,246808,0.28,23/08/23,14,469,ERR-CANCL
3737387555,COP,13931,11700,0.28,23/08/23,21,796,ERR-CANCL
3425802073,COP,13051,172440,0.28,23/08/23,8,711,ACT-2B-PAID
3821420529,COP,13764,233223,0.28,23/08/23,14,687,ACT-CASHPICKUP
3870152496,COP,14048,116344,0.28,24/08/23,21,763,ACT-CASHPICKUP
3342407498,COP,13420,88499,0.28,24/08/23,21,575,ERR-CANCL
3992153354,COP,15000,100635,0.28,24/08/23,21,407,ERR-CANCL
3234315737,COP,3822,389012,0.28,24/08/23,16,553,ACT-2B-PAID
3676665039,COP,14419,241038,0.28,24/08/23,21,683,ACT-2B-PAID
3010871594,COP,13763,203044,0.28,24/08/23,14,409,ACT-2B-PAID
3019092234,COP,14262,204947,0.28,25/08/23,21,898,ERR-CANCL
3747470586,COP,14045,141522,0.28,25/08/23,21,895,ACT-CASHPICKUP
3699984948,COP,13961,51440,0.28,25/08/23,21,360,ERR-CANCL
3173042473,COP,2650,278183,0.28,25/08/23,16,611,ACT-PAID
3381153598,COP,13672,32203,0.28,25/08/23,21,546,ACT-CASHPICKUP
3695996482,COP,14399,256973,0.28,25/08/23,21,869,ERR-CANCL
3180298780,COP,14939,69128,0.28,25/08/23,21,611,ERR-CANCL
3077603837,COP,13699,60906,0.28,25/08/23,21,840,ERR-CANCL
3761939444,COP,13273,29359,0.28,25/08/23,21,301,ERR-CANCL
3004235742,COP,10206,266878,0.28,25/08/23,8,747,ERR-CANCL
3899506284,COP,13196,239070,0.28,25/08/23,21,751,ACT-2B-PAID
3003188652,COP,10936,383360,0.28,25/08/23,16,686,ACT-PAID
3004829190,COP,14540,6243,0.28,25/08/23,21,409,ACT-CASHPICKUP
3665848484,COP,14941,85362,0.28,25/08/23,21,325,ACT-CASHPICKUP
3513962883,COP,14952,244747,0.28,26/08/23,21,625,ERR-CANCL
3185984300,COP,12851,389012,0.28,26/08/23,16,619,ERR-CANCL
3398645589,COP,14657,172147,0.28,26/08/23,14,453,ERR-CANCL
3197656006,COP,14586,200779,0.28,26/08/23,21,623,ACT-CASHPICKUP
3067005347,COP,14689,69195,0.28,26/08/23,8,732,ACT-CASHPICKUP
3153721199,COP,13716,27882,0.28,26/08/23,14,859,ERR-CANCL
3106534896,COP,14546,98368,0.28,26/08/23,21,660,ERR-CANCL
3058056432,COP,4697,389012,0.28,26/08/23,16,619,ACT-2B-PAID
3786087745,COP,14018,256729,0.28,26/08/23,21,604,ERR-CANCL
3262719447,COP,14435,76111,0.28,26/08/23,21,737,ERR-CANCL
3166234532,COP,14255,187948,0.28,26/08/23,21,835,ACT-CASHPICKUP
3258900295,COP,14576,124297,0.28,26/08/23,8,616,ACT-CASHPICKUP
3721798943,COP,13813,249175,0.28,26/08/23,21,418,ACT-PAID
3929371839,COP,13514,240313,0.28,26/08/23,14,780,ACT-PAID
3289762932,COP,13053,69732,0.28,26/08/23,14,393,ERR-CANCL
3579245692,COP,13200,194078,0.28,26/08/23,21,861,ACT-PAID
3125803131,COP,5592,389012,0.28,27/08/23,16,557,ACT-PAID
3917869767,COP,13145,105253,0.28,27/08/23,21,615,ERR-CANCL
3526954454,COP,14093,235023,0.28,27/08/23,8,868,ERR-CANCL
3007814211,COP,13811,139835,0.28,27/08/23,14,444,ERR-CANCL
3769420160,COP,13531,29403,0.28,28/08/23,21,779,ACT-CASHPICKUP
3993727790,COP,13838,11503,0.28,28/08/23,21,796,ACT-CASHPICKUP
3339826181,COP,13054,241998,0.28,28/08/23,21,530,ERR-CANCL
3872628059,COP,14618,235950,0.28,28/08/23,14,684,ERR-CANCL
3519491418,COP,14140,33775,0.28,28/08/23,21,600,ERR-CANCL
3226912134,COP,14436,142566,0.28,28/08/23,21,327,ACT-PAID
3228679988,COP,14674,57275,0.28,29/08/23,14,839,ACT-2B-PAID
3344646730,COP,13499,164429,0.28,29/08/23,8,462,ACT-CASHPICKUP
3239062413,COP,14838,188548,0.28,29/08/23,21,820,ERR-CANCL
3015956989,COP,2138,389012,0.28,29/08/23,16,611,ACT-PAID
3710224541,COP,13524,261913,0.28,29/08/23,21,539,ERR-CANCL
3483324821,COP,14445,36093,0.28,29/08/23,14,684,ERR-CANCL
3178659151,COP,14255,44135,0.28,29/08/23,21,896,ERR-CANCL
3003768470,COP,14928,168225,0.28,29/08/23,21,538,ERR-CANCL
3949299059,COP,13237,194758,0.28,30/08/23,21,606,ACT-CASHPICKUP
3992211982,COP,14278,43914,0.28,30/08/23,21,821,ERR-CANCL
3356627137,COP,13878,244109,0.28,30/08/23,14,586,ACT-PAID
3416346320,COP,13832,249325,0.28,30/08/23,21,784,ACT-CASHPICKUP
3146332640,COP,1898,428580,0.28,31/08/23,16,724,ERR-CANCL
3384247466,COP,13607,115316,0.28,31/08/23,14,411,ERR-CANCL
3267783417,COP,14233,20205,0.28,1/09/23,21,619,ERR-CANCL
3655378611,COP,14382,27281,0.28,1/09/23,21,675,ERR-CANCL
3230487579,COP,13741,86010,0.28,1/09/23,21,438,ACT-CASHPICKUP
3945897297,COP,13359,107368,0.28,1/09/23,21,517,ACT-PAID
3706753351,COP,14333,214743,0.28,2/09/23,21,458,ACT-2B-PAID
3565163494,COP,14301,51320,0.28,2/09/23,21,322,ERR-CANCL
3255826352,COP,13412,117562,0.28,2/09/23,14,347,ERR-CANCL
3144958568,COP,14683,177254,0.28,2/09/23,21,844,ACT-CASHPICKUP
3524385549,COP,14722,90412,0.28,2/09/23,14,325,ACT-CASHPICKUP
3828603864,COP,14337,68591,0.28,2/09/23,14,729,ACT-CASHPICKUP
3102703641,COP,6752,278183,0.28,2/09/23,16,582,ACT-2B-PAID
3754508270,COP,14706,185523,0.28,2/09/23,14,750,ERR-CANCL
3671973693,COP,14975,107306,0.28,3/09/23,14,580,ACT-CASHPICKUP
3859729296,COP,13728,48153,0.28,3/09/23,14,436,ERR-CANCL
3104901600,COP,12265,389012,0.28,3/09/23,16,657,ACT-PAID
3345447368,COP,13664,193329,0.28,3/09/23,21,398,ERR-CANCL
3184408658,COP,864,361860,0.28,3/09/23,16,515,ACT-2B-PAID
3740925389,COP,14203,150294,0.28,3/09/23,14,864,ERR-CANCL
3504556997,COP,13150,147391,0.28,3/09/23,8,898,ACT-CASHPICKUP
3827320582,COP,14724,42144,0.28,3/09/23,14,495,ACT-2B-PAID
3333633562,COP,13206,251219,0.28,3/09/23,21,757,ACT-CASHPICKUP
3206567191,COP,14250,195521,0.28,3/09/23,21,398,ERR-CANCL
3318411991,COP,14690,100011,0.28,3/09/23,21,805,ACT-2B-PAID
3379596717,COP,14863,188708,0.28,3/09/23,21,518,ACT-CASHPICKUP
3032324426,COP,13652,179124,0.28,4/09/23,21,799,ACT-PAID
3273947753,COP,13894,218226,0.28,4/09/23,14,774,ERR-CANCL
3789175468,COP,14747,191548,0.28,4/09/23,14,555,ERR-CANCL
3127486113,COP,9703,383360,0.28,4/09/23,16,747,ACT-2B-PAID
3975753877,COP,14818,170251,0.28,5/09/23,21,787,ACT-PAID
3491549177,COP,13391,92566,0.28,5/09/23,21,621,ACT-PAID
3993345164,COP,14408,174446,0.28,5/09/23,21,687,ACT-CASHPICKUP
3416767041,COP,14836,135706,0.28,5/09/23,8,573,ACT-PAID
3995219213,COP,13417,31540,0.28,5/09/23,21,585,ERR-CANCL
3258405092,COP,13615,153539,0.28,5/09/23,14,705,ACT-CASHPICKUP
3658225242,COP,14569,83266,0.28,5/09/23,8,320,ERR-CANCL
3560520830,COP,14053,167067,0.28,5/09/23,21,575,ACT-CASHPICKUP
3420716310,COP,14712,179567,0.28,5/09/23,21,431,ACT-PAID
3950057946,COP,13715,189534,0.28,5/09/23,21,394,ACT-CASHPICKUP
3118200856,COP,13893,44643,0.28,5/09/23,14,614,ACT-2B-PAID
3268733095,COP,13910,90756,0.28,5/09/23,21,699,ERR-CANCL
3003992387,COP,13545,44545,0.28,5/09/23,14,348,ACT-2B-PAID
3991729280,COP,13822,134059,0.28,5/09/23,14,357,ERR-CANCL
3133450381,COP,12420,389012,0.28,5/09/23,16,#N/A,ERR-CANCL
3490319198,COP,14064,258654,0.28,5/09/23,21,368,ACT-PAID
3925675987,COP,13468,53621,0.28,5/09/23,21,687,ACT-CASHPICKUP
3412811057,COP,13857,254632,0.28,5/09/23,14,324,ACT-CASHPICKUP
3007449692,COP,13133,56946,0.28,6/09/23,21,700,ACT-PAID
3429017693,COP,13874,219198,0.28,6/09/23,21,466,ERR-CANCL
3683860541,COP,14178,67261,0.28,6/09/23,21,470,ACT-CASHPICKUP
3168770174,COP,2544,278183,0.28,6/09/23,16,557,ACT-2B-PAID
3416804958,COP,14347,127433,0.28,6/09/23,14,446,ACT-PAID
3553165835,COP,13811,63483,0.28,6/09/23,21,770,ERR-CANCL
3549727146,COP,14046,250908,0.28,6/09/23,21,704,ERR-CANCL
3012241851,COP,2636,389012,0.28,6/09/23,16,701,ACT-PAID
3730739698,COP,13088,66873,0.28,6/09/23,14,629,ACT-CASHPICKUP
3127662807,COP,5502,272531,0.28,6/09/23,8,657,ERR-CANCL
3244691342,COP,14936,149008,0.28,7/09/23,21,543,ACT-CASHPICKUP
3859223290,COP,13891,39708,0.28,7/09/23,21,423,ACT-CASHPICKUP
3176848681,COP,4409,278183,0.28,7/09/23,16,657,ACT-2B-PAID
3736688012,COP,13214,181552,0.28,7/09/23,21,524,ACT-CASHPICKUP
3965801980,COP,14820,120917,0.28,7/09/23,21,872,ERR-CANCL
3062465020,COP,14692,138173,0.28,7/09/23,21,311,ERR-CANCL
3595679235,COP,13334,222296,0.28,7/09/23,21,584,ACT-2B-PAID
3123953138,COP,13000,18598,0.28,7/09/23,21,681,ACT-2B-PAID
3262174279,COP,13502,206102,0.28,8/09/23,21,473,ACT-2B-PAID
3214839226,COP,13283,6669,0.28,8/09/23,14,394,ACT-CASHPICKUP
3935670271,COP,14350,103741,0.28,8/09/23,14,580,ERR-CANCL
3843582212,COP,14716,135538,0.28,8/09/23,8,630,ERR-CANCL
3847207974,COP,13321,63311,0.28,8/09/23,14,637,ERR-CANCL
3565638820,COP,14690,253982,0.28,8/09/23,14,452,ERR-CANCL
3172159350,COP,14075,144912,0.28,8/09/23,8,319,ACT-CASHPICKUP
3919649275,COP,14404,91426,0.28,8/09/23,21,524,ACT-CASHPICKUP
3916610606,COP,14942,213811,0.28,8/09/23,14,689,ACT-CASHPICKUP
3729697377,COP,13929,219721,0.28,8/09/23,21,600,ACT-CASHPICKUP
3678746651,COP,14515,83238,0.28,8/09/23,21,362,ACT-CASHPICKUP
3502090491,COP,14660,47784,0.28,8/09/23,8,449,ACT-2B-PAID
3157504791,COP,14806,41207,0.28,10/09/23,14,873,ERR-CANCL
3452365385,COP,13364,228551,0.28,10/09/23,21,387,ERR-CANCL
3918732298,COP,14675,242500,0.28,10/09/23,21,702,ERR-CANCL
3195622388,COP,14041,101202,0.28,10/09/23,14,850,ERR-CANCL
3042741729,COP,14765,114496,0.28,10/09/23,21,882,ERR-CANCL
3183752515,COP,14489,56749,0.28,10/09/23,8,455,ERR-CANCL
3144458363,COP,13851,50288,0.28,10/09/23,21,738,ERR-CANCL
3113896629,COP,13952,2359,0.28,10/09/23,21,486,ERR-CANCL
3236562713,COP,14351,182974,0.28,10/09/23,14,746,ACT-CASHPICKUP
3103927021,COP,13071,389012,0.28,10/09/23,16,520,ACT-2B-PAID
3118033408,COP,6157,389012,0.28,10/09/23,16,634,ACT-PAID
3038541627,COP,14471,88363,0.28,10/09/23,21,900,ACT-PAID
3032626057,COP,14696,31048,0.28,11/09/23,21,693,ERR-CANCL
3045769767,COP,4816,278183,0.28,11/09/23,16,611,ERR-CANCL
3097133393,COP,14474,84124,0.28,11/09/23,21,747,ERR-CANCL
3178883313,COP,7937,278183,0.28,11/09/23,16,573,ACT-2B-PAID
3156383946,COP,3926,278183,0.28,11/09/23,16,536,ACT-2B-PAID
3367878750,COP,14764,239923,0.28,11/09/23,21,483,ERR-CANCL
3591325038,COP,13029,250203,0.28,11/09/23,21,656,ERR-CANCL
3041228100,COP,13140,252299,0.28,11/09/23,21,437,ACT-PAID
3485666895,COP,14388,29938,0.28,12/09/23,21,554,ERR-CANCL
3289430555,COP,14015,141129,0.28,12/09/23,21,404,ACT-PAID
3328928908,COP,13756,7294,0.28,12/09/23,21,445,ERR-CANCL
3766127123,COP,13396,173738,0.28,12/09/23,8,637,ACT-2B-PAID
3762980172,COP,14930,180811,0.28,12/09/23,21,765,ACT-PAID
3403475092,COP,14551,236803,0.28,12/09/23,14,894,ERR-CANCL
3049275701,COP,13282,102957,0.28,12/09/23,14,828,ACT-CASHPICKUP
3066137821,COP,13441,197226,0.28,12/09/23,21,618,ERR-CANCL
3753472327,COP,13213,79214,0.28,12/09/23,8,329,ERR-CANCL
3062442039,COP,13110,102260,0.28,12/09/23,14,453,ERR-CANCL
3522803393,COP,13007,147139,0.28,12/09/23,21,725,ACT-CASHPICKUP
3276823418,COP,13162,23896,0.28,12/09/23,21,565,ERR-CANCL
3122602102,COP,13241,97957,0.28,13/09/23,21,633,ACT-PAID
3154126875,COP,13425,130548,0.28,13/09/23,21,330,ACT-CASHPICKUP
3766786378,COP,13945,191757,0.28,13/09/23,21,616,ERR-CANCL
3705662503,COP,14506,1932,0.28,13/09/23,14,844,ACT-CASHPICKUP
3201258909,COP,13572,95202,0.28,13/09/23,14,666,ERR-CANCL
3212692411,COP,1521,356208,0.28,13/09/23,8,528,ACT-2B-PAID
3416931653,COP,13091,193080,0.28,13/09/23,14,310,ACT-2B-PAID
3963649973,COP,14623,90236,0.28,13/09/23,21,707,ACT-CASHPICKUP
3195707831,COP,13100,145446,0.28,13/09/23,8,371,ACT-PAID
3026029365,COP,13577,222926,0.28,13/09/23,14,876,ERR-CANCL
3632328170,COP,14166,137435,0.28,14/09/23,8,633,ACT-PAID
3647194773,COP,13806,253438,0.28,14/09/23,14,795,ERR-CANCL
3813697565,COP,14095,20794,0.28,14/09/23,21,480,ACT-CASHPICKUP
3508810645,COP,14366,116678,0.28,14/09/23,14,869,ACT-CASHPICKUP
3133309018,COP,13464,122024,0.28,14/09/23,21,603,ACT-CASHPICKUP
3868402724,COP,14797,89922,0.28,14/09/23,14,347,ERR-CANCL
3367306610,COP,14248,221762,0.28,14/09/23,21,387,ERR-CANCL
3504790407,COP,13385,193796,0.28,14/09/23,21,324,ERR-CANCL
3520503066,COP,14326,53965,0.28,14/09/23,14,470,ACT-2B-PAID
3476894303,COP,14800,196252,0.28,14/09/23,21,364,ACT-CASHPICKUP
3535112954,COP,13113,10929,0.28,14/09/23,8,803,ACT-PAID
3434717185,COP,14069,187174,0.28,14/09/23,14,673,ACT-PAID
3083922724,COP,14533,226872,0.28,15/09/23,21,801,ACT-CASHPICKUP
3998272982,COP,13615,222816,0.28,15/09/23,14,574,ERR-CANCL
3561358608,COP,14800,157108,0.28,16/09/23,8,849,ACT-2B-PAID
3338656207,COP,14715,153746,0.28,16/09/23,21,771,ACT-CASHPICKUP
3343105746,COP,13064,180410,0.28,16/09/23,14,848,ACT-CASHPICKUP
3427622700,COP,14330,240929,0.28,16/09/23,14,660,ACT-CASHPICKUP
3551713773,COP,14703,261148,0.28,16/09/23,21,650,ERR-CANCL
3068922465,COP,14855,231619,0.28,16/09/23,14,562,ACT-PAID
3855737085,COP,13105,259410,0.28,16/09/23,8,455,ERR-CANCL
3127486113,COP,7404,278183,0.28,16/09/23,16,747,ERR-CANCL
3156333957,COP,3885,272531,0.28,17/09/23,8,611,ACT-2B-PAID
3696810498,COP,13592,140256,0.28,17/09/23,8,428,ACT-PAID
3208416171,COP,13188,389012,0.28,17/09/23,16,721,ACT-PAID
3018305939,COP,13242,30406,0.28,17/09/23,21,642,ERR-CANCL
3398722204,COP,14232,20628,0.28,17/09/23,8,801,ACT-CASHPICKUP
3208416171,COP,12450,389012,0.28,17/09/23,16,721,ACT-PAID
3492984706,COP,14528,110604,0.28,17/09/23,21,707,ERR-CANCL
3284688559,COP,14444,29646,0.28,17/09/23,21,812,ERR-CANCL
3066863245,COP,13838,149434,0.28,18/09/23,21,324,ACT-CASHPICKUP
3647187165,COP,13603,212221,0.28,18/09/23,21,741,ACT-CASHPICKUP
3171538184,COP,13659,30277,0.28,18/09/23,21,451,ERR-CANCL
3696637857,COP,13039,229656,0.28,18/09/23,14,552,ERR-CANCL
3417276113,COP,13223,65563,0.28,18/09/23,21,722,ACT-CASHPICKUP
3242956856,COP,3674,272531,0.28,18/09/23,8,576,ACT-2B-PAID
3660981321,COP,14009,40359,0.28,19/09/23,21,622,ACT-CASHPICKUP
3138252848,COP,61,291630,0.28,19/09/23,8,877,ERR-CANCL
3332236342,COP,14368,161521,0.28,19/09/23,21,614,ERR-CANCL
3998721133,COP,13050,157100,0.28,19/09/23,21,757,ACT-CASHPICKUP
3874336315,COP,13649,16016,0.28,19/09/23,14,424,ERR-CANCL
3859498835,COP,13268,106877,0.28,19/09/23,14,362,ACT-CASHPICKUP
3554666703,COP,14983,70481,0.28,19/09/23,14,583,ERR-CANCL
3628990343,COP,13888,104333,0.28,19/09/23,21,573,ACT-2B-PAID
3120863052,COP,14408,152668,0.28,20/09/23,14,828,ACT-2B-PAID
3467354307,COP,13748,65460,0.28,20/09/23,8,376,ACT-CASHPICKUP
3192024094,COP,14829,47238,0.28,20/09/23,21,507,ACT-PAID
3173917713,COP,9074,272531,0.28,20/09/23,8,690,ACT-2B-PAID
